bug ID,crypto,general,java,networking
15223,0.0,4.4635,2.6425,5.0448
15222,1.4836,1.4261,0.0,3.3362
15221,0.0,1.3043,0.0,4.5031
15220,0.9067,3.5622,0.0,5.2556
15219,0.8375,3.0577,1.4581,5.5353
15218,0.9617,0.0,0.0,5.9213
15217,0.0,3.6658,0.5691,9.242
15216,0.6388,1.6457,1.0603,4.32
15215,0.9635,2.5601,0.3385,3.6627
15214,0.0,3.4185,1.6603,5.5637
15213,1.5994,2.8319,0.9564,8.4524
15212,0.3925,3.1534,1.3984,6.3483
15211,0.6822,2.9572,0.6822,2.6593
15210,0.5411,1.8003,0.3253,8.4053
15209,0.9281,4.9845,1.3067,7.6622
15208,2.5005,3.4274,0.0,10.8033
15207,0.0,0.0,0.0,0.8596
15206,0.0,1.609,0.0,1.5102
15205,0.0,2.248,0.9654,1.5887
15204,0.9284,4.4686,1.5491,6.6424
15203,0.2237,0.7163,0.0,1.4972
15202,0.0,2.7164,2.2477,5.6319
15201,0.8217,2.6234,2.3281,3.7334
15200,0.0,0.0,0.0,0.0
15199,2.235,5.753,0.4187,6.439
15198,0.5381,2.9398,2.7889,4.0494
15197,0.0,0.0,0.0,1.1035
15196,0.7134,3.5624,2.9034,5.9681
15195,0.0,0.9888,0.0,1.4556
15194,0.7981,5.261,3.8728,6.283
15193,1.198,2.5047,1.6058,3.9585
15192,0.0,1.8876,0.9553,3.9866
15191,0.0,0.6547,0.0,0.0
15190,0.579,2.473,0.351,2.0619
15189,0.3163,2.6513,0.3315,3.7892
15188,0.8541,2.0776,0.0,4.0013
15187,0.0,1.4002,0.0,3.3756
15186,0.4284,3.5723,0.4284,4.0481
15185,0.9216,5.9094,5.1778,8.5647
15184,0.0,2.1798,0.0,0.6756
15183,0.5713,2.1944,2.0374,4.8291
15182,0.0,1.4057,2.1704,4.6246
15181,0.3605,2.5215,1.7121,3.5307
15180,0.6458,2.5057,0.8692,6.8054
15179,1.1756,2.8668,0.4239,4.6638
15178,0.6766,0.6766,0.0,4.3569
15177,0.2463,2.7093,1.3795,3.0228
15176,0.6791,2.5558,0.0,4.6076
15175,1.0276,2.1775,1.0276,2.6584
15174,0.5762,2.3458,0.5762,1.1954
15173,0.0,5.2818,0.984,5.286
15172,0.0,1.2335,1.2335,2.1254
15171,0.0,1.9116,0.0,1.237
15170,0.3818,3.0901,1.6802,3.8298
15169,0.0,2.9185,2.4373,2.1261
15168,0.8407,0.6924,0.7357,7.5181
15167,0.346,4.3937,1.9491,6.0516
15166,0.4909,1.3049,1.5442,7.5373
15165,0.2253,2.9699,0.0,3.1897
15164,0.0,3.3141,1.2155,4.9703
15163,0.1971,2.3529,0.0,5.0582
15162,1.3886,2.6758,1.2275,3.2505
15161,0.4985,2.4003,2.0343,3.6897
15160,2.6451,4.8109,6.1577,6.1227
15159,0.2136,3.2543,0.0,4.922
15158,1.6029,4.1887,0.8693,3.6905
15157,0.5343,1.9946,1.0859,2.8213
15156,0.8359,7.0432,3.1558,8.7212
15155,0.8173,3.9702,1.3379,4.2687
15154,0.4564,3.8427,1.0465,5.4856
15153,0.0,1.431,0.5511,2.9075
15152,0.7559,4.4639,0.8141,4.7655
15151,1.1756,3.1811,0.4239,4.0365
15150,1.2222,3.614,0.0,2.676
15149,1.6419,2.0751,0.9311,4.0477
15148,0.2078,4.8957,0.0,5.821
15147,1.4717,2.8224,1.4861,4.4731
15146,1.1291,2.5248,0.405,5.4789
15145,0.0,2.0025,0.0,2.0619
15144,0.6138,0.0,0.0,3.2695
15143,0.8666,1.5177,0.3949,4.1321
15142,0.0,0.9016,0.0,4.3742
15141,0.7381,2.1952,0.7381,3.2569
15140,0.7381,2.1952,0.7381,3.2569
15139,0.7381,2.1952,0.7381,3.2569
15138,0.7381,2.1952,0.7381,3.2569
15136,0.5893,4.2745,0.0,6.6383
15135,0.5863,2.3654,1.4977,3.9368
15134,0.0,2.8314,0.6282,4.7796
15133,0.0,1.9352,0.0,2.9066
15132,0.7043,2.448,0.7043,2.4077
15131,0.0,1.707,0.7266,4.8682
15130,0.0,1.3173,0.8679,1.5181
15129,0.9442,3.2552,2.02,1.5262
15128,1.8645,2.5559,0.5888,6.219
15127,0.0,0.0,0.0,0.0
15126,0.2456,6.3645,2.9907,2.9875
15125,0.0,3.4855,0.0,2.3818
15124,0.0,0.7419,0.0,2.619
15123,0.5926,3.8289,1.9689,8.151
15122,0.0,0.4308,0.0,1.5261
15121,1.3679,3.1693,1.3679,3.9317
15120,1.1756,2.3514,0.4239,5.9762
15119,0.0,5.1038,3.9261,6.0704
15118,1.172,4.2522,2.0976,4.4998
15117,0.7895,0.7895,0.7895,0.7895
15116,1.5317,3.1884,1.0315,0.8952
15115,1.1476,3.3038,0.0,5.788
15114,1.757,3.1523,0.3211,6.5178
15113,1.0758,2.052,0.3834,4.8431
15112,0.5271,3.118,3.6597,4.5104
15111,0.0,3.419,0.0,5.0128
15110,0.0,2.8256,1.1508,2.657
15109,0.0,3.9923,0.0,2.0058
15108,2.1659,3.4956,2.6407,4.5456
15107,0.3333,2.2992,1.1664,4.4652
15106,0.6869,3.6665,0.7106,3.5908
15105,0.2538,4.9837,1.3126,4.8022
15104,1.8476,1.9878,1.5899,3.4617
15103,0.0,1.8271,0.0,5.0013
15102,2.866,4.9236,0.9729,1.6527
15101,0.0,7.476,3.8251,5.4942
15100,0.9798,3.6956,0.7352,4.3405
15099,1.2355,2.0554,2.023,2.6346
15098,0.0,2.2361,0.0,4.6567
15097,0.0,1.9405,0.0,6.4225
15096,0.2206,1.5725,1.752,3.8755
15095,0.1759,2.9359,0.6045,3.2455
15094,0.7626,2.3127,1.854,4.0159
15093,0.0,1.5386,0.0,3.9781
15092,1.5335,0.9834,0.0,6.9824
15091,0.6019,2.5586,2.2054,6.4541
15090,0.7886,3.6502,1.0026,5.5209
15089,0.0,2.0987,0.0,2.6123
15088,0.4978,2.6756,0.4978,2.6188
15087,0.7856,0.0,0.0,3.0813
15086,0.0,1.1633,0.0,0.565
15085,4.4267,1.8865,1.0173,2.8285
15084,0.6484,2.3318,0.0,3.2372
15083,0.243,0.7846,0.0,2.0258
15082,0.9318,5.0214,3.3634,5.5266
15081,0.0,0.0,0.0,1.8245
15080,1.2487,1.9415,0.3937,1.2487
15079,0.0,0.9036,0.0,0.0
15078,0.3417,4.6853,4.3371,6.0152
15077,0.0,1.1504,0.0,1.8528
15076,0.0,2.5221,0.0,1.461
15075,2.934,4.2435,3.2342,5.846
15074,0.5324,2.9803,1.4235,3.3693
15073,0.0,3.1556,0.9369,2.6792
15072,0.276,1.5013,0.0,2.6462
15071,0.0,3.7376,2.265,2.4046
15070,0.0,2.3382,0.0,5.1026
15069,0.6137,2.0782,0.6137,2.6658
15068,0.6002,1.1071,0.0,3.2373
15067,0.0,0.0,0.0,0.7771
15066,0.7462,6.8249,3.0339,6.5331
15065,2.2671,2.0948,1.6739,5.6237
15064,1.4021,4.4379,0.0,6.8792
15063,0.0,1.7012,0.6646,2.4851
15062,0.3966,2.165,1.3433,2.1701
15061,0.0,2.3905,0.0,1.7372
15060,0.0,0.0,0.0,0.0
15059,1.1756,3.1549,0.4239,4.0365
15058,0.0,1.3727,0.9306,1.5111
15057,0.0,0.0,0.0,0.0
15056,0.5521,3.2094,0.6835,3.9476
15055,0.8304,2.3428,0.3371,5.3746
15054,0.0,0.5868,0.5868,0.0
15053,0.7509,4.2368,2.031,5.7854
15052,2.0901,3.7421,0.0,5.2654
15051,0.0,3.039,0.0,2.6705
15050,0.0,0.0,0.0,1.5224
15049,0.8622,2.3478,0.6044,1.603
15048,1.1591,0.65,1.1131,2.9259
15047,1.5781,3.1017,4.6243,5.3578
15046,0.4875,1.2196,0.0,1.2196
15045,0.0,3.2712,0.0,3.0499
15044,1.1736,3.2816,1.7711,3.9467
15043,1.7346,1.5783,0.0,3.9536
15042,1.1514,2.0376,0.0,2.8754
15041,1.1514,2.0376,0.0,2.8754
15040,0.3932,3.3415,0.0,4.622
15039,2.309,3.1169,1.7823,4.1063
15038,0.0,0.0,3.0055,1.1057
15037,0.0,0.0,0.0,0.7294
15036,0.0,0.0,0.0,3.2504
15035,0.0,1.5295,0.6127,3.9184
15034,0.0,1.3719,0.7953,3.8191
15033,0.7197,3.051,0.454,5.7777
15032,1.3486,3.3008,1.5931,5.2547
15031,0.5498,2.7284,1.4092,4.1048
15030,0.0,4.5908,0.0,6.7043
15029,0.0,0.0,0.0,1.6861
15028,0.0,0.6356,0.6837,2.629
15027,0.0,0.0,0.0,0.0
15026,1.1516,0.8067,0.0,2.9674
15025,0.7453,3.5111,1.0661,8.832
15024,1.5264,6.7397,7.4042,8.2398
15023,0.0,2.0627,1.3973,2.9544
15022,0.5812,2.341,1.4527,3.7816
15021,0.7873,2.5191,0.0,4.8155
15020,0.0,1.9195,1.1921,6.4071
15019,0.0,0.902,0.0,3.6758
15018,0.0,2.4629,0.3227,1.9824
15017,1.5423,4.784,4.6655,5.6419
15016,0.9732,4.1047,2.2075,5.0897
15015,0.0,0.0,0.0,0.5654
15014,1.0758,8.4724,0.7715,10.43
15013,0.9434,1.8626,0.0,4.4677
15012,0.0,0.6412,0.0,2.5632
15011,0.0,0.4709,0.0,1.4213
15010,0.0,0.0,0.0,0.0
15009,0.232,2.457,0.7315,8.881
15008,0.0,1.8437,0.9527,3.2088
15007,0.1181,2.99,1.0818,1.5364
15006,0.9887,1.9433,2.3776,3.6836
15005,0.1993,2.1427,0.6576,2.62
15004,1.1561,3.0847,3.9475,4.5372
15003,0.5656,3.931,1.4753,6.778
15002,0.0,0.0,0.0,2.3986
15001,0.8984,0.9185,0.0,3.2992
15000,0.5875,0.9987,0.5875,0.9987
14999,0.0,2.961,2.0523,6.425
14998,1.0587,5.2195,2.5413,6.7281
14997,0.0,1.1033,0.0,1.1033
14996,1.7629,7.2234,1.1256,7.8633
14995,0.2251,2.6392,0.3079,2.0988
14994,0.2071,0.5273,0.0,1.4625
14993,0.5039,1.4793,0.9193,4.5733
14992,0.8145,2.036,0.7959,3.6816
14991,3.4101,3.567,0.4068,6.236
14990,0.0,3.5191,1.7619,5.5288
14989,1.2177,3.0811,0.4266,4.4694
14988,0.0,1.1157,0.4457,1.9038
14987,0.6159,3.8796,0.7569,5.5143
14986,0.0,3.6902,2.8338,6.3456
14985,0.5343,2.7746,1.3649,2.7746
14984,0.0,3.6667,1.4862,2.4544
14983,0.0,4.5646,1.5852,7.7019
14982,0.0,1.0491,1.8496,1.9988
14981,0.1659,4.1656,0.3275,5.627
14980,0.4981,3.7194,0.4981,3.0695
14979,1.0934,0.4018,0.4018,3.6311
14978,0.6148,2.4797,0.0,5.7841
14977,1.4226,2.7611,0.5573,5.4125
14976,0.7564,2.3882,0.3101,2.656
14975,0.3526,3.748,1.8049,7.4923
14974,0.4919,4.4492,2.3573,7.0764
14973,3.6442,3.8779,0.0,3.7046
14972,0.0,1.3148,0.834,1.3577
14971,0.3035,2.4699,0.0,5.9421
14970,0.0,0.9415,0.0,0.6312
14969,0.0,0.7329,1.1971,1.3658
14968,0.0,3.9569,0.0,4.4835
14967,0.0,0.0,0.0,0.9461
14966,0.4795,2.3906,1.4709,3.2469
14965,0.0,0.7121,0.0,0.7121
14964,0.4908,2.7483,1.569,6.4533
14963,0.0,0.8719,1.7948,0.8719
14962,1.0735,9.6345,8.3189,11.7944
14961,0.0,7.7442,5.8264,6.9054
14960,0.0,0.7711,0.0,2.9185
14959,0.0,1.3826,0.0,3.1654
14958,0.7305,1.7636,0.0,2.6625
14957,0.5291,0.5291,0.5291,2.2836
14956,0.0,2.0866,2.9483,3.5366
14955,1.12,4.8567,0.7844,4.5549
14954,0.9002,3.638,0.6303,4.0988
14953,1.8545,0.8611,2.7172,4.3515
14952,1.4018,4.0462,1.208,9.8533
14951,0.2911,1.4639,0.0,3.4833
14950,0.4513,1.0671,0.0,3.026
14949,0.7235,2.2536,0.0,4.9211
14948,0.0,0.6417,0.0,0.3557
14947,1.5213,0.3942,0.0,4.0377
14946,0.7405,1.3836,0.9954,6.4334
14945,1.3508,2.3768,3.0769,5.4145
14944,0.0,1.5007,0.0,2.4193
14943,1.5888,3.7855,0.0,5.8409
14942,0.0,2.0316,0.4346,1.6034
14941,0.0,0.8115,0.0,0.9975
14940,0.5481,6.7068,3.365,4.9618
14939,1.9831,0.5648,0.0,3.4066
14938,1.2298,2.689,0.8961,4.499
14937,0.3644,3.2113,0.0,4.3201
14936,1.6018,3.5231,0.7883,5.8778
14935,0.7858,3.02,0.7858,4.1786
14934,1.2367,1.681,0.449,4.0526
14933,0.3208,2.1855,2.1855,10.1695
14932,0.3799,4.5752,2.8524,13.5718
14931,0.8661,2.6402,0.6064,4.9042
14930,0.0,2.2586,1.9401,4.5243
14929,0.5101,4.7579,2.2475,4.3814
14928,1.1756,2.2396,0.4239,4.0365
14927,0.7551,3.0399,1.1288,6.3443
14926,1.8277,3.2458,0.7516,3.861
14925,1.291,3.7136,0.231,7.8043
14924,0.6347,1.36,0.2811,3.3963
14923,0.0,1.9739,1.1155,1.9569
14922,1.0288,1.2973,0.0,2.945
14921,0.0,0.0,0.0,2.0944
14920,0.8406,3.7726,0.3392,3.9287
14919,0.0,3.3913,1.1144,5.43
14918,1.6811,3.4799,2.3818,7.6365
14917,0.0,1.8008,0.0,1.8008
14916,1.6998,2.1181,0.8521,3.0191
14915,0.1833,1.8673,0.6743,1.4758
14914,1.6022,2.3551,0.0,4.1564
14913,0.2428,1.5735,1.8504,5.6701
14912,0.7225,2.3426,0.7225,5.155
14911,1.331,2.49,1.331,1.331
14910,1.3382,2.0139,0.0,2.9199
14909,0.3191,1.7005,0.603,2.0608
14908,0.0,3.2768,1.104,5.4985
14907,2.4806,1.7383,0.8078,4.3667
14906,0.167,4.4145,0.543,3.8948
14905,1.6406,4.4427,1.2993,6.8443
14904,2.1607,0.767,0.0,3.0295
14903,0.0,0.5027,0.0,2.592
14902,2.4153,2.3473,0.9474,3.4942
14901,1.1756,2.2396,0.4239,4.0365
14900,1.1756,2.2396,0.4239,4.0365
14899,0.639,3.3246,0.5361,4.3113
14898,0.338,1.6978,0.4027,3.294
14897,0.0,1.1849,0.0,2.0462
14896,1.5036,5.9942,3.2057,5.8977
14895,0.0,1.8323,1.3718,2.4394
14894,1.2636,2.7287,0.0,5.4929
14893,0.3408,1.4525,0.215,2.6549
14892,1.7522,2.7848,1.1857,6.6519
14891,0.6416,3.2809,0.8925,4.1177
14890,0.8305,4.3953,3.543,6.5934
14889,0.0,0.9989,0.0,2.263
14888,0.4717,3.8048,1.7798,5.1
14887,1.5549,4.4926,0.7724,5.2623
14886,0.767,1.6676,0.0,2.3223
14885,0.0,0.9507,0.0,1.9168
14884,2.1433,2.9343,0.9697,5.6296
14883,0.0,0.6524,0.0,2.5058
14882,0.0,4.8691,2.2575,6.4749
14881,0.0,0.8497,0.0,1.3451
14880,0.2894,0.2894,0.0,1.4813
14879,1.0623,6.0652,0.3535,7.2103
14878,0.0,0.5991,0.0,1.3782
14877,0.0,0.0,0.0,0.8179
14876,2.2495,1.3356,0.7076,6.0481
14875,0.9505,0.0,0.0,2.18
14874,3.0971,2.0788,0.5094,5.1658
14873,0.7043,2.836,0.4387,4.2721
14872,1.1908,3.1817,3.3229,2.3476
14871,0.1373,4.8656,2.1227,7.6205
14870,0.0,5.0307,2.7674,5.4018
14869,0.2573,5.809,1.0582,8.8266
14868,0.3418,3.4241,0.0,2.6789
14867,0.6081,0.4514,0.0,1.889
14866,1.5333,2.7747,1.7462,4.1829
14865,0.2572,1.5346,0.0,2.6392
14864,0.0,2.4064,0.0,7.0728
14863,0.5565,3.1211,1.9071,2.9154
14862,0.0,2.5861,1.9715,4.6325
14861,0.0,0.0,0.0,0.7036
14860,0.0,2.0058,0.9339,2.0058
14858,0.3095,0.3095,0.0,0.3095
14857,0.3095,0.3095,0.0,0.3095
14856,0.0,1.0918,0.0,2.4745
14855,0.5457,6.5818,0.8823,9.9819
14854,3.0045,7.2302,3.4216,8.5961
14853,1.3531,2.3168,0.0,8.3948
14852,2.5001,4.0314,0.871,4.2956
14851,0.0,2.7115,1.1261,5.7559
14850,0.0,1.8303,0.0,1.8688
14849,0.9462,3.6872,3.4946,1.8436
14848,0.4103,2.2445,2.2349,3.6128
14847,1.5456,6.318,1.202,5.6836
14846,0.0,2.3458,0.0,1.8773
14845,0.6395,1.3549,2.0543,1.6778
14844,0.2151,0.9893,1.6703,1.9457
14843,0.6479,1.2758,0.4466,0.9592
14842,0.5646,1.5379,0.3892,1.7476
14841,0.8537,2.8286,1.0501,4.6345
14840,0.0,0.0,0.0,0.0
14839,1.6505,3.8968,0.8373,3.8074
14838,0.0,2.3628,0.4995,2.689
14837,1.0516,1.3209,0.3799,2.2476
14836,1.1756,2.2396,0.4239,4.0365
14835,0.163,3.5829,2.4757,2.8595
14834,0.4829,6.37,3.2995,5.4677
14833,0.0,1.4107,0.0,2.964
14832,0.4806,1.6888,0.4806,3.4156
14831,0.8462,2.3878,2.3878,0.9114
14830,3.3794,3.5933,0.0,1.6133
14829,3.3901,3.6062,0.0,1.6233
14828,3.3901,3.6062,0.0,1.6233
14827,3.3901,3.6062,0.0,1.6233
14826,0.0,3.9299,1.1072,2.9922
14825,0.8149,2.4452,1.6713,4.7765
14824,0.7437,1.9879,1.3144,5.0768
14823,0.7437,1.9879,1.3144,5.0768
14822,0.7121,1.4988,0.0,2.9937
14821,1.2918,1.3137,1.5547,4.8892
14820,0.814,2.5753,0.0,7.9633
14819,0.814,2.5753,0.0,7.9633
14818,1.1069,1.7149,0.5056,4.5016
14817,0.4383,2.9899,1.3787,5.1387
14816,0.681,2.6199,0.6171,7.384
14815,0.4423,2.703,1.3913,5.171
14814,1.5763,4.0673,0.9586,5.8802
14813,0.4703,4.2577,0.4703,6.0995
14812,0.9005,2.3371,2.0536,8.603
14811,0.0,4.0423,2.6894,1.974
14810,1.1756,3.9277,1.3329,4.9408
14809,0.0,2.0552,1.1197,3.1217
14808,0.4744,3.7672,0.9874,1.5199
14807,0.0,0.8064,0.8064,0.0
14806,0.8067,1.65,1.316,3.7857
14805,0.7196,4.246,0.3412,5.3929
14804,1.8923,0.405,1.9194,5.7321
14803,0.1303,3.4135,2.3811,3.5484
14802,1.1201,5.0626,0.816,5.1266
14801,1.2425,4.0984,0.5215,7.9976
14800,0.9531,4.6681,1.8638,8.3685
14799,2.2172,4.4281,3.316,6.0162
14798,0.6332,1.4423,3.5825,3.3865
14797,1.0405,1.1384,0.0,2.2946
14796,0.3874,2.0352,1.4786,6.1537
14795,0.803,3.0656,4.5194,2.515
14794,0.9283,1.9399,4.195,2.1921
14793,0.3587,4.4822,0.9559,7.0001
14792,0.4055,2.0238,1.6794,3.4236
14791,0.5442,3.7875,0.7258,3.8344
14790,0.8462,3.2936,2.6926,3.0948
14789,0.9523,1.4524,1.6991,5.6928
14788,0.0,4.4295,2.3881,1.3659
14787,1.2317,5.1342,2.4866,7.1699
14786,1.5074,1.6351,0.8265,6.8397
14785,0.0,2.1123,1.1893,3.4722
14784,0.3259,3.4126,0.0,3.6041
14783,0.4587,3.3023,0.4587,5.4745
14782,0.0,4.1554,3.2265,6.5262
14781,0.0,0.7206,0.0,0.7206
14780,0.0,1.8158,0.0,3.9481
14779,0.1544,2.4896,1.2609,4.6108
14778,0.0,0.8903,0.0,1.0418
14777,0.64,2.8116,1.1049,4.927
14776,0.0,1.9659,0.5475,3.9846
14775,1.5142,1.6914,1.6914,2.36
14774,0.0,2.1442,0.5772,5.4208
14773,0.6266,5.3209,2.4454,5.2417
14772,1.6096,3.8931,2.1852,6.3056
14771,0.0,1.6665,0.3618,2.0477
14770,0.7619,2.5748,0.7619,0.7583
14769,0.0,3.4312,0.0,2.4914
14768,0.2642,2.8437,0.0,1.452
14767,0.0,3.5461,2.4596,3.1961
14766,0.0,1.5682,0.0,0.9948
14765,0.2857,0.2857,0.0,1.992
14764,1.9497,2.7403,1.2687,3.478
14763,0.0,1.9535,0.0,3.4879
14762,0.0,4.2784,1.1722,5.4027
14761,0.0,2.8909,2.3381,0.5528
14760,0.9642,3.3183,1.3877,6.1261
14759,0.9124,3.8526,0.7603,6.4392
14758,0.9933,5.6465,3.8453,3.3764
14757,0.2876,2.0351,0.2876,3.2695
14756,0.0,2.3374,0.9238,4.7697
14755,0.4119,3.025,2.8293,2.8133
14754,0.8067,4.8127,1.1362,6.2771
14753,1.0158,3.59,0.4989,3.5039
14752,0.0,3.4988,1.6845,3.0247
14751,0.8297,1.3607,0.8297,2.7054
14750,1.0075,3.2146,0.4498,3.089
14749,0.4118,4.7418,1.1841,2.8464
14748,1.0569,3.0308,0.3767,3.2629
14747,1.1848,2.7361,0.7805,4.8632
14746,0.6938,2.5621,1.0449,6.822
14745,0.0,2.2486,0.0,2.1563
14744,0.0,0.9934,0.0,0.883
14743,1.3386,2.4795,0.6639,4.1995
14742,0.8265,2.6189,0.0,4.304
14741,0.0,1.7881,0.4717,1.2074
14740,0.4337,2.7588,1.9087,4.9392
14739,0.0,0.0,0.0,1.1995
14738,0.4337,2.7588,1.9087,4.4082
14737,1.6881,2.6094,1.5428,1.595
14736,0.7585,2.0636,0.0,2.0636
14735,0.5373,3.9216,1.3275,2.4921
14734,0.8925,1.2804,0.4714,1.8329
14733,0.8745,0.5363,0.0,3.7924
14732,0.6403,1.607,0.6403,1.607
14731,0.0,0.5267,0.0,2.7887
14730,2.5646,1.023,0.0,4.3255
14729,0.0,4.2726,0.0,3.5224
14728,0.0,2.6908,0.0,3.6713
14727,1.9342,3.1204,0.5472,3.7109
14726,0.0,0.0,0.0,0.0
14725,0.6504,5.1933,0.4478,5.2127
14724,2.0245,3.6717,2.9334,7.7206
14723,0.0,0.0,0.0,1.3997
14722,0.0,0.0,0.0,1.3997
14721,0.6209,2.5611,0.6209,5.4266
14720,0.0,1.7476,0.0,3.0073
14719,0.6231,3.6361,1.5661,5.8588
14718,0.0,2.1476,0.0,2.1476
14717,0.4434,3.5612,1.0636,4.0584
14716,0.0,0.7835,0.0,0.8378
14715,0.0,2.5073,0.0,6.4557
14714,0.4121,4.4018,0.2837,3.9121
14713,1.223,3.774,1.4672,4.6709
14712,0.0,1.7788,0.6644,2.4532
14711,0.0,1.7788,0.6644,2.4532
14710,0.0,5.0666,1.5577,2.9593
14709,0.0,5.3785,0.0,3.9042
14708,1.0275,4.0962,0.364,4.4391
14707,0.0,4.4154,0.3492,5.4592
14706,0.2274,3.1474,0.5292,1.614
14705,0.3414,3.2494,1.0739,4.6918
14704,1.8965,2.3558,0.0,5.6553
14703,0.748,1.3204,0.515,4.8533
14702,0.6715,4.5874,1.0965,6.5519
14701,2.9346,6.4426,1.422,9.3037
14700,0.6739,3.2385,1.4683,2.6229
14699,0.2281,3.195,2.3506,2.1999
14698,1.4798,1.7152,1.5157,9.3365
14697,0.8173,4.0304,0.738,6.8824
14696,0.6206,1.3684,0.6206,4.951
14695,1.0112,3.3582,2.7415,6.013
14694,0.0,1.9408,1.0322,0.9086
14693,0.1759,1.8477,0.5047,5.1439
14692,0.5452,3.8201,0.328,9.1385
14691,0.0,3.2938,2.6167,5.1978
14690,0.4871,4.8578,2.041,6.1631
14689,2.3088,3.5566,0.6453,8.1923
14688,0.2184,1.5678,0.0,1.796
14687,0.5899,1.3926,0.4614,3.883
14686,0.4846,2.4728,0.2876,6.5257
14685,0.0,1.9441,0.3363,2.1441
14684,0.3239,1.693,1.0969,4.2505
14683,1.3332,1.8061,0.326,5.6943
14682,2.921,7.3505,1.4972,8.8605
14681,1.1756,2.2396,0.4239,4.0365
14680,0.0,4.0475,0.0,3.6053
14679,0.1683,2.2846,0.571,7.0134
14678,1.2665,3.9983,3.84,5.5898
14677,0.0,5.0168,1.6733,4.0258
14676,2.1878,1.0279,0.0,0.399
14675,0.6875,4.1169,0.6875,3.8449
14674,1.5361,1.6201,1.597,5.7191
14673,1.0226,1.659,0.2293,5.9933
14672,1.0422,1.9393,0.9873,6.4949
14671,0.0,6.459,7.4543,6.3998
14670,1.6394,4.0427,1.0132,6.4389
14669,1.2386,2.0985,0.7511,4.2773
14668,1.1164,1.2328,0.0,3.5729
14667,0.8305,3.0915,1.1257,5.4193
14666,0.0,2.8993,0.0,3.0459
14665,1.3401,1.5702,0.0,3.5279
14664,0.2664,2.6488,0.0,2.7557
14663,0.7751,2.7684,1.4396,4.9259
14662,2.2512,6.2573,3.041,8.8954
14661,0.0,1.6052,0.0,0.4798
14660,0.5052,2.3007,1.4361,4.1012
14659,0.3685,6.2112,1.9005,7.0862
14658,2.6233,1.4232,0.9565,2.0889
14657,3.135,0.9764,0.9764,0.0
14656,0.4411,4.791,6.3203,3.9705
14655,0.0,3.821,0.0,1.3682
14654,0.0,2.9268,0.9982,1.5103
14653,0.7544,1.7516,1.5223,3.7588
14652,0.7544,1.7516,1.5223,3.7588
14651,0.7544,1.7516,1.5223,3.7588
14650,0.7544,1.7516,1.5223,3.7588
14649,0.6874,1.4399,1.4399,2.7335
14648,1.3992,6.7249,1.8211,6.6869
14647,1.3757,1.0123,0.0,2.9927
14646,0.6247,3.3442,0.3795,7.4899
14645,1.6113,3.341,1.7216,6.3515
14644,0.6562,2.352,1.7358,2.4349
14643,1.2357,4.7572,1.7003,4.659
14642,1.0835,1.5292,0.0,3.8923
14641,1.7619,1.6381,0.648,6.491
14640,0.5144,4.0453,0.6618,6.5457
14639,1.1616,3.6787,1.523,5.1614
14638,0.163,2.9589,1.4251,4.8231
14637,0.5316,2.8377,0.5316,3.7726
14636,0.0,1.327,1.327,2.9711
14635,0.3123,4.5327,1.8519,5.7778
14634,1.312,1.4418,3.2555,3.4815
14633,1.0906,1.0906,0.9205,3.0927
14632,0.7926,4.2665,0.6765,4.872
14631,1.6845,4.9184,1.4875,6.826
14630,1.2294,1.656,0.2672,3.6407
14629,1.2294,1.656,0.2672,3.6407
14628,1.2833,2.2437,0.3189,5.6226
14627,0.0,1.9164,0.0,4.475
14626,0.0,1.3426,0.0,0.9885
14625,0.0,0.0,1.0726,1.0726
14624,0.635,2.885,0.5757,3.6936
14623,0.6496,1.5292,0.8492,7.2346
14622,0.9957,0.9957,0.744,1.6357
14621,0.0,0.984,0.0,0.7221
14620,1.6109,4.5429,2.4083,6.6257
14619,0.0,2.9534,3.7566,1.9632
14618,0.0,5.1713,3.5047,3.5038
14617,1.0724,2.7757,0.6241,6.1174
14616,0.2669,4.6396,2.4716,4.1713
14615,0.4651,6.2198,2.7859,5.834
14614,0.0,0.0,0.0,5.3197
14613,0.6156,3.1232,1.1694,3.4332
14612,1.0558,4.0363,1.4927,8.435
14611,0.2193,2.4688,0.0,0.8368
14610,0.0,5.2157,0.7634,8.1315
14609,0.3142,0.3142,0.0,0.3142
14608,0.9152,2.4076,2.0351,6.1068
14607,0.5249,4.331,1.434,6.5759
14606,0.2736,0.2736,0.0,5.8611
14605,1.7515,3.7424,1.2492,3.7016
14604,1.0655,2.0511,0.8264,2.3385
14603,0.6909,1.0101,1.4408,7.6035
14602,1.5309,3.1654,0.9075,3.3074
14601,0.6761,2.1269,1.1508,5.9486
14600,0.0,1.5983,0.0,5.1054
14599,0.7258,1.5768,0.5058,4.912
14598,0.9933,2.8618,0.4111,7.7912
14597,1.2522,1.187,1.3099,4.2374
14596,0.4474,2.9348,1.0735,2.1925
14595,0.0,2.8189,0.0,0.0
14594,1.6842,2.4974,0.5887,7.3099
14593,0.0,4.328,3.3764,4.9797
14592,0.3477,2.656,1.2387,5.2889
14591,0.0,1.2848,0.0,2.9474
14590,1.5874,1.5874,1.5874,0.7963
14589,1.7123,3.0296,1.0631,2.7099
14588,1.8944,2.6771,0.3716,6.6052
14587,0.0,0.0,0.0,0.0
14586,1.1503,0.612,0.0,3.8544
